address,mARIOQty
1GpY-LWfVYSsGcbCsVNfco6QqjC4eGp67n_Kz2_160U,869000000
1HANlz8wHFWv7ybvusk6x1eDI6OLv800VFF_Dz2czf8,869000000
1Hu_GAcjeC6khXGzBYqDwitkcudjlCQFfmFwUyXNnUo,1565000000
1I5Kf8nuipQuaMeIkqNMUBDzmNSzLLKGmMPpZ865Z_E,348000000
1ISj2Ki5WTxR8kRgLzanGaE_Crt5oxJhYvO2Lbic4Ps,696000000
1IkvTx4pEt1LNnuZuckRG4E0c9idBWgRONBcd2ZBnkI,1912000000
1IyUyHM9smbG-Ek-9aHqEw84KHJNOMh8_MPTKLM-X3M,470000000
1JAZ2L3MxqmjOAu5OgmwiPIAkLMF3YYw_aXSV_ISKfY,1078000000
1JLAxIUSmCMvAQyxi69dWCxRso7-IFAI-1caaxZoyKA,574000000
1J_5LXOiHRZQtOYYyjL7CpG-SdAXMVtwkcsYo7-ky40,10254000000
1KK3b0OggXVg_ItQ-VbwCFUjN6HlvkAqDEgGsM0LvU8,348000000
1KSfgh-VRwS9N1y6FvxOq2x0TKzJTWpEGsfAyKFPtT4,522000000
1LUv6R9jUc7_eqhyOAnPjevurdO5tRqAAUGTdd57yrw,21568000000
1Ljl6OpcDX_m3mfWsMJXFInzeoE156p2_wggCxuQvO4,939000000
1Lo75DNzCl9GOg6kKbv1gT0aIyywpHIegzUilDC9sN4,1217000000
1M3u3DJKCIQ9pjd9fAVShQM_j077xL6JdnQndgn2_rs,869000000
1MCuDPWfIJlGR9kocFnPCkr3cxSVhUb0rfhLdBcmfME,348000000
1MM9VrLIDvDL8Kjf8ZUF0wfD_f48BUh9Ju4PCPIuFwQ,1738000000
1NUfgBO3Rc4RHm0-1zpv5ppX8ctICIiAsX_RuQSiaLY,3129000000
1NvTPY5EWTArMW3GNXNy3i6cS3INtQkkX2oqEe-8hVk,1773000000
1O5nc_K8KaFLQeDsowCIUXKSpJTyob3LMu8sCGO8wAs,2086000000
1Oxg0ulJcQ3JDqib2T3_r6iUbXvcGjfOgjbyWn78jyE,470000000
1OzkH57YIxDhSjE1h1hgQRyyLcg776GMtxf5IrZNRPA,2260000000
1PdVjuN-k06hsGhBylqSKBbMFaF-vrt9jNHpM7e68VE,956000000
1QTtaonUCeqpf0PiWjHgHhA1JixBDKQ7ECKaLUIv71o,7699000000
1QodRIWQo646G6C9uTcpNmtb0QOa0qGrI9pHjNIiSFw,765000000
1R3D_PshGrgg58bJNyFT7BlPpV3-uIDKx5ZYbuKaLpE,1912000000
1RZfTbgybZCzXRBpOuGL8RlWa06XRSH2ow2YsCzbyv4,348000000
1SW4AhzWmddEFSK-rPcyquq-YdXX5qIgS0BXJEcvwgs,1234000000
1SuRgUz6wH7908gOGLM7jWLHKFZjOxTEpkq4jZi4NTA,783000000
1TJFbeQALxQvRaRxlHcqZNxv8w1IDhlgGZOSn8A2NPw,574000000
1TNHtzjTdKfEg697aH9mi3pdVOGzCYiOi48i4Jbyk7A,2190000000
1TVkL8sR2yeOYtTFjaI668D_vDEzfKWfNp1kahhk4BU,2781000000
1TbomW7haBaTS5dtz2ph2L6mrGA1BA9GXH88PcazbvE,869000000
1TjqyHu3xG0k4xLio1xCyLiEqI_5tpM1_muhnK-6ADE,696000000
1U3cJ9xXl20ILHcorICm9xMiItER9Iz5y0uFWPHq2RM,348000000
1V6uP_c2jLudatwNHimhR4D78V1lzf6VKoQ4dzDGcns,696000000
1VNofFOf2e2ccRdIcCREBsmjo9FkJAQd2Kcxq9F7zzQ,348000000
1VReeFqMdW2zvQj_v-NRyL1AbX_8bYtJNr3xATuU8t4,800000000
1WIZT9EL15vN4CoE9bEOHs0wlNR7VPS5h8EBxJOKEJE,3650000000
1Wsu0PHzgrBjmxQYSBaASkJc7u8U6bv7hOK2eu2kleA,348000000
1WwxP-mZsesY5w0zytTqU7EifqysjBqP4YG0P-mb-Fo,2086000000
1XVfdosBzD-5lus16NkOGDI_KNimDbIoHyEJL0RZIl8,696000000
1Y4ikzSRmWa_kllaN-yhd-4JvZV-aNMJgIJKD98XfLY,696000000
1Zd-t_e1D3VzWa3hcMICk6ENFt1Yfy4YcFcD45yCWCY,348000000
1ZhZdBbM_0F4kx3ulb1ULbJGTbhSwjTOeExi897gsgI,713000000
1_uAV-5cn6GicZ34AWHo0_IrVI2iss9qXdx7LFXu9kY,348000000
1aDsu5tFaIiI2PuDOJATA3u1q_QbATh5vqZGzQekjq8,2781000000
1b24bwGXjOal-ZC3LH8NbxkrcT1b4vs3vBILqangY9g,1391000000
1bFUpgUyPvm7J2gNHtpfkE6V7KoKbBvXmYro_VUaWkk,452000000
1bbLqqBJgrVNe7i320gMn1velK4eqTWz15K3lJPwTBM,1495000000
1bgtO9TfwrnDoioiRzfxzGfq-Ebll0w6vdHYCjrhhvM,348000000
1cHPscnMPdDcHXEfyX3Sa6PR0IfmIwuB_AZm-fKBWE4,1912000000
1cLc5KQNjL_4XJpCrJl7LL3JDtDqQdJK241FGIJooQ4,1912000000
1cUob6EMtIm21kFrPbjzVmZuCWFrEIX4BFnxeW1Lel4,452000000
1ccXRd4zLux7Pk7RwH1wgLWmRfVvl6t9cG9roD1yqfI,869000000
1ck4x95TGK2zTKcjiJI690MBhrlcPrYC6GStc54IEZ8,869000000
1cx01TU2uP-MVPBJPwAJP-isYjNbroJYW9YlYwg1-so,1182000000
1d6i8HhZQVWYbYgzSfd2rmPWbUJolsIy2ipfgaaf4JM,696000000
1dgbvFP8_yISkKIFZ1SEWeVf8cuSQlMJH7uEuUqwK7g,348000000
1eFmm67NjZdVRT1BSVaG2Y-gBmPM9eWjgNv-WaNEgSU,348000000
1ekioWxHT_zqb8gjMbSGnfQHif1qKrJrIUWd5P5yLcI,348000000
1erDIhwoWtE_1kCV6Ouc4cXEWfpEY9JfMNJdI9Op0-0,25863000000
1fjgjLv40GyylodOTB_E_pxphh9RoIhOlShwqNxIxK0,1095000000
1gPQN7elzYJEClf6mjc6yyjWaYMRF_qaLDiLUt59roU,1460000000
1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,26885000000
1gZ8NQDSSgN7jbP9F9g0njfZZRGciSX8F0UgCrxGCSQ,852000000
1gi1pv742aoNtfh2bWGx5yZQx7CAMTbWv_g4_1Emi2o,1912000000
1gnWTKyGKUpIiQvmem4yQ_oH7Anf1lRxQAd_mEU2X3Y,1217000000
1hGnl2w8QMA2tE31e1wd2CBUFW7isqIFjx-MQaGeMWk,1148000000
1hLJa4CN6HqyePmq5jHgA7wos2yjsfO7hKuRcA-JY9U,2434000000
1hW0eHZjliF7eo3NRxr1VmWTADDwwAzQZx8IFxneWRU,1478000000
1iU6VGNXvFWYojBFjgn5fbU8A6te39CLWESVIRuAwGE,4171000000
1iqctM7WuCKD9QWItA9tCGQjjZLBS9l4HYgjRGieBZc,783000000
1jmjT3SWfTjgAmVrznGKIWSRoe572xAGQXSa7T20210,800000000
1k3fExeYS8yR9i_oxUmrJK6i9xai_UlydpzUUvSkGfs,348000000
1k8c7uRmwSZ_tmxJVXIXQ1HNsrF5gHEPkoAu7VJxdcU,470000000
1klO-i21BW-39IgDWx9uyRiVVJc_STqBESm1vZ85c4c,1912000000
1lasxjaz5oS-Rltev3ksnIk1pTRUf2vaqtHYwbGfVeU,1912000000
1ls-tZA6-JvHMt5SLQTjoI3JXRzdQLLyQeSN2ZK8oDs,783000000
1mNiGEZMm5g9eTKeaVf4EWZoljxosMjj7binpBxBKlk,869000000
1nP5cPzdReWTdxYN1y90pvDhyJR8uXBW8T1fjfKSBa8,348000000
1o-x1R4m6JnWXOPtgAgxd43qsPSn0bzuYs8pFTjfklI,696000000
1oUnMuK26medoKsblTlB84htN-iwaHJlxnOyQS_ci1Q,696000000
1oYm4F5TxqM_5V-HKzI79ZQ3a-UhNCXtgUBT3JrvaE4,4137000000
1oZ1EizS6EJdVnhL78xXaTna4En2rAIRxqWSkhyKXEo,1391000000
1ohHltXAL14OWdfolP_u6Cg2z301h-pTwUwwV6nwXIM,3181000000
1oiMplqHfkpkCeuGDu7KGM__v4lZJgIFFs-sE0PdxQM,348000000
1pe6vCy_YeSbAobCTjwce-GGSmW0n6Tkz2HcejQCETA,4345000000
1pqOdYCy0aJzCmORtKkFZVky58Zj9kn0D0a-nblGw7o,1356000000
1qXLmov9oz_Qf2gal2ZwKQsb_vijFyEMc1PKNjIJev0,1043000000
1r-cV9T3qeOTAyajMmxtsEHzo7s5gNJvSYAXX5CPjyY,696000000
1r7uRTkB5FONt_7TozHgIMjXwuVXSStbD94U61fl2lk,696000000
1rLgOnFPSnp2NVLZgTBfYIW_wBaAwCZ44rh7wgctN0U,1738000000
1s8m3jMXEDdYrObdvAy1WFdJ84zx3CUSuzp5UCWWX0A,3442000000
1sCiB-LySKc6opyhFHf9OH7I8465KSq9w_4mBsf3ufI,696000000
1sXd7keHNYONUdZyX-Ad-P4GFiqSeDHP63HRbaKWxAI,696000000
1swTXwDe6ed0ZF5JsRWvUopDWz-KagLrKQFtaf3F9uM,1669000000
1toE99ZuwxxZcpBg5agoe8zWv2CdpUOMmOio97UId98,4171000000
1tucV7WSR4Cq_GZyxVlDWrj7dCmHCCuh8f5WaRUSoBA,678000000
1uCEzcNR7OqVaR6-vdQ6IUqn4K0BFRgy0rzoBN9vcxg,348000000
1uJaI93pM8ak3jkecKEoU6nlrxPgLjvY3uD-7iG1qAk,1617000000
1v-2HyJRW7Jr86TDWTOyDId_JsGO53TYNIyRHkkk_kk,1478000000
1vi-2yNB3MaM9WDjjAtErsQrx44dzejUwFCZGcXIjhY,5040000000
1vqcxjOrsaesSbOjFrKF-wGU9V7obgkCU9em6na__Vk,1738000000
1xY3zTwGPp62eGg0SfrUOwcOCkN_ZIoThSxJ7cWyLKU,696000000
1yYy28tgSPiXlZa1G62x3yFCuE_nE5-FLShINQjDCII,1043000000
1ysyywxH2-rWlaoA5FBt6FmmWwdmsL1LjJRAuKYKYUM,14629000000
2-9Cbbrs8R7qTDZOmzn3hADhFSDk_Be-kXNeMIGPpt0,696000000
2-D6sevIp8NeEEtpGGd_7QLzvyjVudXHv5pASkJwLE0,1912000000
2-XkJLtILkQCLfEQmMUBcUETmsU2x_fjxyQEZZh_edw,348000000
2-qmGnkGbw4n5tTTZjSpq52xwoK6Nq46JSfqnEt1QF8,800000000
20rXsQyTE482fsDHO7ariBzRIk3qEbs4OUgVHlHPIbA,1912000000
20z4VruPCdpStJQY1xD0_6Q6eNJnZyNKeC70vwr_y50,696000000
21TlIMxw1s60_IWnBpG5tSUAFu2iFB0Vdwow4jhml-0,696000000
21mtappJzglyMl88TeFNS_3HlIvd69L7_rmNwI5ieGc,348000000
22h10_fRZxtPSFdIVyVIkrJhg5Eb5iRDaHJalQlnxfQ,348000000
22y1J5ZifunHUrt6TtPL1FyiS1DMS6ZWmjD9kF868kg,522000000
23SppGvx0iSp0g9AmqskvRQZJPW8VpzuJTXlflbb4mU,800000000
23fbtC4CmEZ07u1fFVr_JF7mkCc35hS7b6K6cu8ZmlY,12687000000
23w6XlOUwUL5KCJswP9zk5woIhomglfJfbVEyOy2KK8,1912000000
244Dh2tWA1bRM_meAbmiRk9V3s024A5hYJcExRlXYpk,1356000000
248M_WmO3paHc8Hts6AIMAYJMsX2ZtVLRC37HDUuQag,348000000
249-BW7PDWzD3rPsLRxafUtR7WIv93WpzWvm9jkLl6s,869000000
25TnTZhugJzdodRY7LDYNBQXUl0SlFAFUU1h2DbYugY,783000000
25hFDwg2WJFZJblxX-30w9xSPScpHuhpPFmFSN-XinU,2955000000
26B8-JHAkl_rGovFdK6mgtQ1moY7tvqmpxWxZIQ7qOU,348000000
26b_Fei4elrCuYuu7Wv1_MOa34RRemER4fVAunvyIrE,348000000
26kvcqazfSC01AcUZVUfavZgJfNjSUdbk82i79dN354,1391000000
27QTrCfa64snW9vzu0exN8vOnta61LogWznJBBaBB_w,383000000
27bxZ_3fm6-kbgq6A0XyWt78HMfcaVR6R0FOrI9khQU,348000000
27hkaZiTA2ec3d3FCZVU9111EVe148J0F1uPYOP2J8U,713000000
27vY67xnvkJbrCh9_ebFZqqO7R-5DcbUDD8p565uVLI,1912000000
28H5yqx38XTshKqWCVYnqby2bTEKbM_xtBTa5qfgsLE,452000000
28RGVWsZV1czfxZf3BTIFTflb8k8718KmJURL8gW6Hk,783000000
28suQIT4wXFDPSIxNQBa8hpLlLf3NFZxH5BRjMsOZ94,435000000
29ZlZa6a9gxr-QyV5dzSJN2n9auklbo5F0irPIMhabM,1912000000
29iGjoByKp7mN6uv8TNojWVXC12-gIDq69ljq9QrTiU,3807000000
2AP7CfpksOxqvFiKuc275syhy7HV760wgKhA_MCb7eY,696000000
2AVcMlGmsSDPMDj-hOx3BaPzJNmnPzx_MgEHwY-JL3c,348000000
2AoWscjXDR-RNX81gFFtFQ5LNIDDGkKSFfhPrUcU9iE,452000000
2Bm_QbY_b-lA3nRvkhZFskdjmMc7H_hswDIkvkshJIY,348000000
2CAQm823PSpHyKj0wFqcopEMWGY6BO-VAMDn0SkynTY,452000000
2CFpaz2wd3UPHI4ZkjvmZAt2eib9gTIfmagvDdSi2CA,348000000
2COxIy0M0jOal3cYom0MAksGGNT2FZPi3lubtUzPdGQ,1738000000
2CgMuy6sVR26a2g_yf7g-DtPBfr66SAZK3h6Sta0RV8,696000000
2CuXGo0Y6oXs3oCTjzl2D0rHLLISjYoNZ6qXomK-jeE,869000000
2Dml9QIq_Azh6cGGA5ulgzdjvNgKOc3TSG8et8cyYcw,348000000
2DouRUeqdyXO7eprvAGI4AbsHxbE8386R9RObjojr10,348000000
2EHFB5xvLTiG4k6Ibkdzyw6u4kPdSVoXb9KGPP-qu-A,452000000
2EKmWx6RI9dpxr9IROXs11DYfeVbP01HIrYbqjA7nEs,1043000000
2ELOU1txHDWumL7XSM1KXH8ok4qPLzm4EbJPfDN4dMA,1061000000
2Ec9O19Wb5k3ByWKRUbypQHFyCIfbRaU7u8tFXhWieA,869000000
2Ecapy72yXk6jtJMRoeetm5pGH_dtBKmGlnq8Z-mYog,348000000
2FVftwRIg9pUqTKhr8heDwVbsdiIuq4s1iVB9FPQocI,1304000000
2GJloHoZutWbRDao1399woetqDC5Nlek28wnwVHaRwY,2277000000
2H3fubINYnSfShBk0tQX1AU2pP3bi8kfrFqb7tcdZtE,1912000000
2HAQ2w2YzAeIe8UgzvEp2ECYjwUW22YY-Zj8_hOkKUs,765000000
2HL1rCoistFf6Xi2VYFdlScYOZIhfckYoEcoCYJ1KoM,348000000
2I65DKkmlQm3bz1lxqncBG2OOjXC0D_qAz-1VHnRmso,869000000
2Ic0ZIpt85tjiVRaD_qoTSo9jgT7w0rbf4puSTRidcU,2816000000
2IlEdWzIGorBrri8fRjvU5TSWL8yY1_z4HdtlCjVovQ,974000000
2Iu2_kJZOEK13aMWf7IE8JpI14SftfqygClMXLYlEfs,1738000000
2IxccnubcaoHsNOGmW34nkmFFz1rXVrSaoK3Dtr7fQo,609000000
2JCq6m90tupLCW9V44z4de1Q4m32U3lGVCNNiHfxJZg,696000000
2JQkjdDJQICNCyxXHlCl1h64fmLCHpdv6WZ-BH20w8I,348000000
2LWi4PA6QmlyOeYLhAeeNU6Skty8ryujQl5V-AC0K4o,348000000
2LnPfSpXKktz5DOSwt8n-K3XF5aHKdYV6ToFct0dEiQ,696000000
2LoS5FVsL7OmgGRjszXs7U9NLjUW_UlJ8I335DIS1Xs,1148000000
2M5F3XqftCP0928Sh9ne0D8E_UWOky9yYpH-wgJk0GY,348000000
2MvujU7Bn_jE3AtJjDzXiI1Mgr4YJe3RGvjzveNkrlY,2260000000
2NryUwIjP6YdM8zlQvDISMSE2oxWiY5Gu63wnne9DkM,661000000
2OxccJ1MZvYHMyHTFaRAr8PvZUvGfEUyzwyY_WO3ojw,522000000
2PiatebvXTw8-2Wxxcv00YpxKGY9IWaQiCdyDcCuVBk,696000000
2QQmngn3fw_1WwaR399Dlm5xdlmcO1I1BHyOfRyb0q0,348000000
2QcwrcvYpSTeb3b0vfV5I1lj0RN9ksn8y5EWMKDrxFI,2086000000
2R_Rh42d5ciK6yID1004XWV-gLh_b6bvvTVnLI9ck54,348000000
2Rghyf2EUi6jaPc0PmceYejEEx44pRcKDQGlOwNTwqw,348000000
2S1ddryR8q78ynNrfOUTloKYbHazEeQfedFJ1CjkxG8,1043000000
2S7z97KTdl7lIMFYi61lrU3iVDm2CMwqoxBVrvtf2PE,348000000
2T3G_reASkhkKynmwlgt5SKAGBgJXXWaLSOwfYSETkM,1356000000
2TcSDw03HSp4hfuOfWlvWAVNozaKG9L165_aQubkz1A,800000000
2TfHeowYnhZb5r5fQg0Gbq2wDR_59hfcZNeVFuezEd0,452000000
2TtDs0nGJ-EEorAiqR1SLBykGOg-wlxYcO1otz_Zz7A,348000000
2UAsSTzE9yHCMj_9BAH9HKVCFqnqbH0G-5CdYbwKGlQ,348000000
2UFiDbAbuCD8AmpVX8uy4JU-tnvCdk7BDoCxOkfh_wQ,348000000
2UGSawKrKEZCZAnze0XjuCe-uo95aRwYEGmwsNkvHzw,348000000
2URHjEaB3ThMniU2K96Zon5tFoRUhl1zKVr4fCgVIns,348000000
2UiV90vd1KK4qp6JlZ8Np0J-Rz5YJa3_v-IW8BwVOUY,869000000
2VRTTBJ0UJPVsAGTveFciU6rNKWLb989fwW96KW-it4,2260000000
2VSeV_pSwGOclXowFiRZ_AJ7U1KwPi7_Txw0WDggGNA,696000000
2VmarsXqBS7dE-nLECuXyIXMjKesLBHUw9337C7D1XA,626000000
2VoYe26v1jVwlL9_DlxgwDExoVGVyp5kWVacZ16L-NQ,869000000
2W-HeyXxSS2Xypdw80PQKeipGJZO1J_sEDCyjHuIIXM,452000000
2WHomrZtpr1Fwx29l2TM7AHmDNjlJLSsAAKjUdRyHF8,922000000
2Wj2CCggE_DfxwYIGsInjn53BYZKk4f8acYf4vyaU0Q,696000000
2XIXRm7HAQod-r0zxjc_MkbiZytegNVBc3JIujdn-x0,696000000
2YcoBjqi61Icu3rgTIHK_m0kG3f2iPagHp-QdjosbZI,1565000000
2YqPS3lNEZ0dFSyD85sNozo3_hGpXRabcB3Em7kAjiM,348000000
2YryiJEk5NF71c4DaSZ3z9jnNRWW4zMuI5icTMrLIIU,3233000000
2ZYZ40O6wIBI_iaOqTnnhPacskglz4zKSzWfJAjqjbg,1738000000
2Zq0fqZIFzv7DcvQIzQtA54a5rsrKZ6K3IQaCd0UQuA,696000000
2_sk0LyjDQfSX7VmFowwpl-yTro-xHyhJxTeQLw8ujw,800000000
2aNos-epyRd1tFLLxH2lAsV4HsATfVpOq08zp4YM4NY,348000000
2aRu7IEimCRZC2IPsFsmDyVEc34ttnZBKpMOkIl40Kg,452000000
2aYl1ATDUeF8X-_i9w2vRVDePsry9pRRC21KrMuzqIs,696000000
2ahWkqjwasUV-IIAA-hBOFH7P6i-_4muAme5q37vH2g,696000000
2ajzo4yFBoDYVJSPY1iuJWqDvqPjf0p4-31WAGjAP7A,661000000
2bOWVwAdWJv0_ukEh1-H22RvcDpEf5TALwxamM0RR7A,696000000
2cKcPui6NllAQSm_EsAvW1ayVGKerZEZBhVqMa9uT2Y,1130000000
2cKdo4vaiG_hiObabXJZytsU_Zpkh7Jhg5GczLQRL_o,696000000
2dQCnoBu9ZbYyyojRF7x2iASiCeRwu_Plel5Pi-YG4c,2607000000
2d_ken1cCE5ksRbOIMCkrJpEUqpz7205FrrQ2eVZgCE,1043000000
2eFoz3y72lQq9_S0edvfD6roijwMui-7TKl6Ib5nkkk,348000000
2efXCDXkyEgBpAxn4mK04zjHQQ4ENope5_Xz0_KsjBI,348000000
2fw1igaGnBchAGS76n44eLIbkzlJVGXwLcY1dXwKNlE,26707000000
2g_bnIen_zT7TFjduwHjabVkZO6PX6umfhkkggsLzS4,696000000
2hQ4JcjfKyoI6w7Z55BVRsIuGvUqywSQHPmRh1TgWyU,348000000
2hVKvVctRhlvWaG1-A4Y2sV6gciRLmIh853s4BxYIfo,696000000
2iOE7PkdGBMcHKG6AdasFiOC8EQT7KwgYR8cmOYr6sk,800000000
2jpINlVqXHoNGXzW28OaIMomNsYryVVrQvlB8PLMb6I,452000000
2jwuLzA3VAE9NrEZlAOgK9k0fJmquV_DItRIjJ03H7E,2086000000
2lCXa7o28UR_z_nFQFjs5q-uHV80XLZBUa4mhSiscx0,452000000
2lXm0Bv0L86CthZa9C_5mSY1C9hXGLdEjqogKm7NyFY,800000000
2lqPS3ac0pHsXa17P5Opx7QTAr9DhPQoCQFf8SvqQok,1217000000
2lqyh015lqJE_VQNLkm7ziuD4pFgwhvimD8dQyjy2Ss,348000000
2nGt6WuEm8UFnRnAhBJ5cz6TDSnbcZHU2U5a09ncooQ,1339000000
2nLIn5kUixOD0VURUX_p_IqDTfgji-OgROcsVvVHvP8,1043000000
2nOQyPekYA0o-T6hJ51WYmBV4y8-V8VQWREs6hEfajY,1877000000
2nTw2OcM2bBeuVP3M1JqJS8aqo-sJxCc4RlqVlHO-iM,5214000000
2oX3plgL9mv9lMt3TpEhiq_zunSHGJeoAMqpxzHU61Q,470000000
2p5HzQhBDaCars13Fs4YncaQ_d2ZQz1fwdcpYgm9sTw,1113000000
2p64EvG1Qy1wyypEFzFIy3ZxmxdnmOdWiUVjrGDK1tc,1843000000
2pwE_LEzD0z6m_ENCDIta9YTBKXW9FFCURrx1yJoO7w,348000000
2qa2Qa8-oge7yzgDQWG9vfDDbSIKypBgKvdZfItcIsc,696000000
2qeli3wg1wqRMnyKnfsP5hjAv1vlVVMwIDzt87_Cz0U,1391000000
2rpNdlVlLmIJ-fDG-um_m3tVbs_yHao_AhQP2yUHz8M,1217000000
2rxjjrt3Ygjyvbcl5eVhcvBvQ18XHaxr6vwF-avZyVg,1391000000
2s5swY7wyTPTJHBVprxxW8OgywadM4FW00TyZKukLRQ,470000000
2sD6-hIbk2yLOjrM_BBq2nUWaq8tkOHbo4IA1DqA0X4,348000000
2sYiiGLbbZgg-EQnJsyM2vYH4jDuXP9N9DjLKRNFrtw,696000000
2sing9PZI3a_0l2guVp2A-G8G-c0JUitsnCrVHVxnpw,435000000
2tCoJvG6y30GpM-N6yHwun1KZcBwr8yIRM6qKY2BSGU,452000000
2tRAwEb09wbvql7vF70FVIiEMa4vsIKaW2Ugww2MSvk,452000000
2tcGkoN5qNNcQ4ijEg1ER1wbnQ3aGpWASyPfN6vGURo,696000000
2uoimNjymYyKxyDDnzhdr_ptCCoYeUF67HDgRPrCNZM,1565000000
2v9B4GZIcREbLCVoEzKSz_gsM5sZoAGkvfN1tocuWDc,23715000000
2vLpGcElEdCEhfXVmQMNl15WMp44q95XFuhec2IS9eg,1356000000
2w9d9R_1aJ6V2KMIPlPEkfSP96HtevR-q8Yq0APSmzs,1426000000
2wEyQEIi8J8KffDAjasj5cN9vv9k7H7vpOgcSoogZGA,383000000
2wyRnvZpAREIfatSdT0pB2nFdMRKzbb9cpJyugG0R7Y,869000000
2yNyRbRzovu7v32todTFk2_vpchtt2xmaLV6tYqF_oY,1165000000
2zPnBWwwLK-v63TQz2dXzceLz13w2I7Apf1AL1nDV8Q,696000000
2ziwwphiUYCJzvZHvZaI2hzxOs5AE0Dpudcwgl5eYos,1738000000
3-q090V1OMiRauhc3d1vmr5O_7B7IpDVEnEFCFgibMo,348000000
3-y5Td8hzGjPjOvkfCaLv4_kt334HZepIJUhr8o_qwc,35888000000
30SAszGHdd0WzZmbJikAo2pkNxW8RkyBIgujv-h4V90,1634000000
30XQLNG09WHDVx8nnV15FaKrbShShmSyODN3ummJHOw,1217000000
318P8aYrDJUOi-qvwEjgH4elI6TlFzwfIsrXM9D3zu4,2069000000
31BbZDeE6k0OA7OC7kPnA1PumVItPkDBdVVzfMjT9B4,522000000
31pqefgse-Y6IS_-F8jK8Qdg7saByWcKNeMonaPPJiU,348000000
32kU95ZwIMZLSVXZw0jgrpVRNxesTGIRU6ebGwOKSFY,487000000
33FGrtEK6dbhGpj_2dkIuPaZdxo1HRl_LYHih7su58k,1217000000
33H7JWMZ9b_Lhq8txPhxRkSCLPBFZt0xHOsoSFL9F54,817000000
33O_3TkAHrp1XvGiER0qDtB6loV4gByZljaCHHdlNvA,1078000000
33VsIpVSplyuXQiiwx4AeYi3gQvx28ECV5PoNv3hiuo,696000000
33lKPsi2DsKi7llpuu_1ThTO77mMdxtvaY8NxulGt20,348000000
34-rtcbJ1yu6J1EhwJ-q8mX11suqQOd7TtbSuQha0vA,696000000
349Degiq1oeIxKgSkeQTKRbdtKLAM_CILT8oEERNzqw,2086000000
34L3IB-Wb-b8G-lGCwLPXsH5ifkPoEKJXmXlXElEeKg,696000000
34Qxf0lr1FbH-7JMwOq7EJ0GYuQJhiwjcuKwM6JIkuM,696000000
34cvSsrSWmorx-cFv5GgkukI7zlzGALxbthnEwbI-1s,2173000000
35H1BWdkxUF6qPS9o8CJjx4Tk_dONvAbwy7RceHcBdc,1043000000
35oAvbkpvKBorviRONattURXmMrxlmfS7wgJdsWWA6M,696000000
35xuKT7lFqvyzh3v4pJiyVKL2JI0LQCrpO6fCCwR0aA,744000000
362eQ4lX0gNd6hHreMEzaY1Rx_kXBsAwa1EKT-cYvgU,3824000000
36E5UXcDbcqemBPxdcAx-p4UvphGyBF8WK_9pblVsKE,1304000000
36F6zuiv2QlP8SnYw0c4Ee025qRaTgtv1cjaZImBpJQ,696000000
37WHFSwaHA2CqwXhKrY2gGawIgw2-KbO6xxUFfCNKUU,1912000000
383wRE2T1xEqGcTSXH-ceg3WDbb2EsdZ5dk-5dxFdMY,435000000
38436bGxLqKiIfkO91VE0ZeuIMIZVvnMZ4CuOycqZSg,696000000
388pDSp-IP2iZFaHlrrc17VuwINLCVedaVpF1udiISk,348000000
389ERSBnGD5v2YJSziNNhIRF84ALqhNFWitNBMO-OjI,1738000000
38br9OTBoIFHK5hd6qUVOCYUvZxmMLipnKXpIsPcrE4,1217000000
38cjXJqnah-WtE9BRXpOvGLybI83RSOYOPXpCGDrB-Y,696000000
38kt6LzHTTwVMWSmKQxA6TLOwnU9YbaH4XfJ8YJg170,452000000
39MyIruyoqxn9hJjSlVTtmepLEAzodsIedYKlq7aKPY,348000000
39lSrnIvNLIxDyQi56Tk0djJvpptxOvoKuM0-f8k-xw,696000000
3ANVa_CdQz_AfpVTbr_BJveLl7OD12JVPMDd8n16vtA,696000000
3BBMVEIxPaZ6TIsVxjBbz1147qz1H6MVYrOaGseD67k,1825000000
3BdC0bdN7IGHSrCA6z6g7lS0roRdlBN0UijnLh9eZCY,348000000
3BySOjowY-1g5vNC35r80_TFz2rxq8w9yV9qvfmRLtg,1565000000
3CDge9feasLi5qrTQTmJ79QkhTMfYZHexeNqY6iziCk,1565000000
3CEHudus6CFdInYb7ATm9Y3nIGpLYzuMxAvrDCtQGFo,348000000
3CQTg8TFPn4Rg6Wi1GgpufqvxsFaB9uwZkqRTIKM3sA,696000000
3Co7ITGnI_o_IEKFO1Oh2KG9K5tcyFoRRhn_67AwLTo,2434000000
3DBikiWeDV9fg3BHV42c85_kwvvgojMgfXGOKFngRRg,2955000000
3DQa0nHs2YnEzkpLZxpcjn5UapAX7deQCaIL5eIuryc,1565000000
3DreKNl3LvEErg4Z0cv_gwsCWchJBcxt44LXIhypI-k,348000000
3Eix48bRU1hYOSf_7EpCWp-tunvM670T6tpWoE4rMuo,1912000000
3Ej_uKUQtScQ4iJwvwxcfE5eyA1-Cu5u5G4HxhCu5VI,435000000
3F1jxC41e-jldbdepM87raop5uwIrhwyyGKKGI2Qrrs,522000000
3Fb-_M-pX40-QBl0vqfZvmkCQAwIb4JRffnfKDjvJjU,1773000000
3G8-F4X3eiepClRnZ1mp6OxBNNHiItzZIkCDTk65hps,2121000000
